time	V(out)	V(n110)
0.000000000000000e+000	0.000000e+000	0.000000e+000
2.929687488293547e-015	0.000000e+000	3.906250e-007
5.859374976587093e-015	0.000000e+000	7.812500e-007
6.862165151151572e-012	-2.554878e-036	9.149554e-004
1.371847092732656e-011	-2.271245e-036	1.829129e-003
2.057477670350154e-011	8.508983e-037	2.743304e-003
2.743108247967653e-011	6.811552e-036	3.657478e-003
3.428738825585152e-011	1.561072e-035	4.571652e-003
4.114369403202650e-011	2.724839e-035	5.485826e-003
4.799999980820147e-011	4.172458e-035	6.400000e-003
9.599999961640293e-011	1.328414e-033	1.280000e-002
1.404606014236564e-010	1.108846e-032	1.872808e-002
1.783236865824396e-010	6.090219e-032	2.377649e-002
2.133624804419512e-010	3.450267e-031	2.844833e-002
2.524063542346291e-010	2.192890e-030	3.365418e-002
2.929017788970751e-010	1.795115e-029	3.905357e-002
3.425937548498207e-010	1.879949e-028	4.567917e-002
3.978514655120629e-010	2.451749e-027	5.304686e-002
4.645797710677467e-010	3.517280e-026	6.194397e-002
5.403068812387455e-010	5.701442e-025	7.204092e-002
6.307358062350067e-010	4.677667e-024	8.409811e-002
7.079893803692038e-010	2.324803e-023	9.439858e-002
7.836459236611360e-010	1.112868e-022	1.044861e-001
8.648150319715812e-010	5.604951e-022	1.153087e-001
9.533838991931447e-010	2.972630e-021	1.271179e-001
1.051271808406190e-009	1.655413e-020	1.401696e-001
1.159241009936822e-009	9.580322e-020	1.545655e-001
1.278989387682814e-009	4.988991e-019	1.705319e-001
1.396557812889040e-009	2.022444e-018	1.862077e-001
1.506237046328306e-009	7.174562e-018	2.008316e-001
1.622814105635591e-009	2.595930e-017	2.163752e-001
1.745252821730089e-009	9.412151e-017	2.327004e-001
1.878826092854390e-009	3.517576e-016	2.505102e-001
2.021722797969882e-009	1.328711e-015	2.695630e-001
2.177735489724571e-009	4.564470e-015	2.903647e-001
2.313196995441449e-009	1.286968e-014	3.084263e-001
2.459900481889274e-009	3.763384e-014	3.279867e-001
2.607287994033612e-009	1.063729e-013	3.476384e-001
2.769490394963852e-009	3.127847e-013	3.692654e-001
2.937795246810038e-009	9.090590e-013	3.917060e-001
3.121752783602823e-009	2.651380e-012	4.162337e-001
3.302567426917904e-009	6.886573e-012	4.403423e-001
3.469663158168818e-009	1.643848e-011	4.626217e-001
3.654689521796325e-009	4.114297e-011	4.872919e-001
3.840326689610303e-009	9.966384e-011	5.120435e-001
4.044539681062960e-009	2.423687e-010	5.392720e-001
4.227764990841842e-009	5.207101e-010	5.637020e-001
4.422060856622966e-009	1.139786e-009	5.896081e-001
4.617703273332351e-009	2.437244e-009	6.156937e-001
4.828249772229197e-009	5.325398e-009	6.437666e-001
5.045663440658807e-009	1.123317e-008	6.727551e-001
5.245432756380019e-009	2.183729e-008	6.993910e-001
5.458741969749343e-009	4.332238e-008	7.278323e-001
5.673013220345513e-009	8.406779e-008	7.564018e-001
5.903196680214902e-009	1.662940e-007	7.870929e-001
6.139795083728871e-009	3.235454e-007	8.186393e-001
6.380624396246036e-009	6.110500e-007	8.507499e-001
6.603133903572156e-009	1.083559e-006	8.804179e-001
6.847718035593554e-009	1.985202e-006	9.130291e-001
7.089802146036687e-009	3.393698e-006	9.453070e-001
7.236801332389910e-009	4.588817e-006	9.649069e-001
7.287424495486998e-009	5.125356e-006	9.716566e-001
7.388670821681173e-009	6.443863e-006	9.851561e-001
7.499999999999999e-009	8.096028e-006	1.000000e+000
7.511132917831881e-009	8.294299e-006	1.000000e+000
7.533398753495646e-009	8.704464e-006	1.000000e+000
7.577930424823177e-009	9.596136e-006	1.000000e+000
7.666993767478238e-009	1.172094e-005	1.000000e+000
7.845120452788359e-009	1.743479e-005	1.000000e+000
8.098341577206087e-009	2.933678e-005	1.000000e+000
8.351834144484722e-009	4.790654e-005	1.000000e+000
8.627669502504106e-009	7.927322e-005	1.000000e+000
8.878472325072839e-009	1.234346e-004	1.000000e+000
9.160104665887638e-009	1.989696e-004	1.000000e+000
9.434073308813984e-009	3.100573e-004	1.000000e+000
9.727042058813984e-009	4.856882e-004	1.000000e+000
9.991087956773417e-009	7.173277e-004	1.000000e+000
1.028405670677342e-008	1.087272e-003	1.000000e+000
1.057186180922228e-008	1.602534e-003	1.000000e+000
1.086483055922228e-008	2.334975e-003	1.000000e+000
1.114783173763909e-008	3.307417e-003	1.000000e+000
1.144080048763909e-008	4.669595e-003	1.000000e+000
1.173376923763909e-008	6.484130e-003	1.000000e+000
1.202673798763909e-008	8.867732e-003	1.000000e+000
1.231970673763909e-008	1.195084e-002	1.000000e+000
1.261267548763909e-008	1.587924e-002	1.000000e+000
1.290564423763909e-008	2.081196e-002	1.000000e+000
1.319861298763909e-008	2.691797e-002	1.000000e+000
1.349158173763909e-008	3.437171e-002	1.000000e+000
1.378455048763909e-008	4.334749e-002	1.000000e+000
1.407751923763909e-008	5.401297e-002	1.000000e+000
1.437048798763909e-008	6.652185e-002	1.000000e+000
1.466345673763909e-008	8.100637e-002	1.000000e+000
1.495642548763909e-008	9.756979e-002	1.000000e+000
1.524939423763909e-008	1.162796e-001	1.000000e+000
1.554236298763909e-008	1.371619e-001	1.000000e+000
1.583533173763909e-008	1.601971e-001	1.000000e+000
1.612830048763910e-008	1.853180e-001	1.000000e+000
1.642126923763910e-008	2.124101e-001	1.000000e+000
1.671423798763910e-008	2.413140e-001	1.000000e+000
1.700720673763910e-008	2.718307e-001	1.000000e+000
1.730017548763910e-008	3.037283e-001	1.000000e+000
1.759314423763910e-008	3.367509e-001	1.000000e+000
1.788611298763910e-008	3.706285e-001	1.000000e+000
1.817908173763910e-008	4.050865e-001	1.000000e+000
1.847205048763910e-008	4.398558e-001	1.000000e+000
1.876501923763910e-008	4.746805e-001	1.000000e+000
1.905798798763910e-008	5.093248e-001	1.000000e+000
1.935095673763910e-008	5.435773e-001	1.000000e+000
1.964392548763910e-008	5.772517e-001	1.000000e+000
1.993689423763910e-008	6.101873e-001	1.000000e+000
2.022986298763910e-008	6.422451e-001	1.000000e+000
2.052283173763910e-008	6.733033e-001	1.000000e+000
2.081580048763910e-008	7.032527e-001	1.000000e+000
2.110876923763910e-008	7.319902e-001	1.000000e+000
2.140173798763910e-008	7.594152e-001	1.000000e+000
2.169470673763910e-008	7.854264e-001	1.000000e+000
2.198767548763911e-008	8.099214e-001	1.000000e+000
2.228064423763911e-008	8.327982e-001	1.000000e+000
2.257361298763911e-008	8.539605e-001	1.000000e+000
2.286658173763911e-008	8.733234e-001	1.000000e+000
2.315955048763911e-008	8.908221e-001	1.000000e+000
2.345251923763911e-008	9.064200e-001	1.000000e+000
2.374548798763911e-008	9.201171e-001	1.000000e+000
2.403845673763911e-008	9.319559e-001	1.000000e+000
2.433142548763911e-008	9.420249e-001	1.000000e+000
2.462439423763911e-008	9.504591e-001	1.000000e+000
2.491736298763911e-008	9.574354e-001	1.000000e+000
2.521033173763911e-008	9.631658e-001	1.000000e+000
2.550330048763911e-008	9.678851e-001	1.000000e+000
2.579626923763911e-008	9.718384e-001	1.000000e+000
2.608923798763911e-008	9.752648e-001	1.000000e+000
2.638220673763911e-008	9.783831e-001	1.000000e+000
2.667517548763911e-008	9.813778e-001	1.000000e+000
2.696814423763911e-008	9.843886e-001	1.000000e+000
2.726111298763911e-008	9.875036e-001	1.000000e+000
2.755408173763911e-008	9.907572e-001	1.000000e+000
2.784705048763912e-008	9.941334e-001	1.000000e+000
2.814001923763912e-008	9.975729e-001	1.000000e+000
2.843298798763912e-008	1.000985e+000	1.000000e+000
2.872595673763912e-008	1.004261e+000	1.000000e+000
2.901892548763912e-008	1.007289e+000	1.000000e+000
2.931189423763912e-008	1.009971e+000	1.000000e+000
2.960486298763912e-008	1.012231e+000	1.000000e+000
2.989783173763912e-008	1.014026e+000	1.000000e+000
3.019080048763912e-008	1.015353e+000	1.000000e+000
3.048376923763912e-008	1.016246e+000	1.000000e+000
3.077673798763912e-008	1.016772e+000	1.000000e+000
3.106970673763912e-008	1.017027e+000	1.000000e+000
3.136267548763912e-008	1.017116e+000	1.000000e+000
3.165564423763912e-008	1.017153e+000	1.000000e+000
3.194861298763912e-008	1.017237e+000	1.000000e+000
3.224158173763912e-008	1.017450e+000	1.000000e+000
3.253455048763912e-008	1.017847e+000	1.000000e+000
3.282751923763912e-008	1.018450e+000	1.000000e+000
3.312048798763912e-008	1.019252e+000	1.000000e+000
3.341345673763912e-008	1.020218e+000	1.000000e+000
3.370642548763912e-008	1.021294e+000	1.000000e+000
3.399939423763912e-008	1.022417e+000	1.000000e+000
3.429236298763912e-008	1.023525e+000	1.000000e+000
3.458533173763912e-008	1.024567e+000	1.000000e+000
3.487830048763912e-008	1.025510e+000	1.000000e+000
3.517126923763912e-008	1.026350e+000	1.000000e+000
3.546423798763913e-008	1.027110e+000	1.000000e+000
3.575720673763913e-008	1.027838e+000	1.000000e+000
3.605017548763913e-008	1.028609e+000	1.000000e+000
3.634314423763913e-008	1.029512e+000	1.000000e+000
3.663611298763913e-008	1.030648e+000	1.000000e+000
3.692908173763913e-008	1.032114e+000	1.000000e+000
3.722205048763913e-008	1.034003e+000	1.000000e+000
3.751501923763913e-008	1.036391e+000	1.000000e+000
3.780798798763913e-008	1.039339e+000	1.000000e+000
3.810095673763913e-008	1.042885e+000	1.000000e+000
3.839392548763913e-008	1.047053e+000	1.000000e+000
3.868689423763913e-008	1.051850e+000	1.000000e+000
3.897986298763913e-008	1.057276e+000	1.000000e+000
3.927283173763913e-008	1.063326e+000	1.000000e+000
3.956580048763913e-008	1.069996e+000	1.000000e+000
3.985876923763913e-008	1.077289e+000	1.000000e+000
