time	V(out)	V(n118)
0.000000000000000e+000	0.000000e+000	0.000000e+000
2.929687488293547e-015	0.000000e+000	3.906250e-007
5.859374976587093e-015	0.000000e+000	7.812500e-007
6.862165151151572e-012	-2.980880e-022	9.149554e-004
1.371847092732656e-011	-2.643914e-022	1.829129e-003
2.057477670350154e-011	1.010899e-022	2.743304e-003
2.743108247967653e-011	7.983558e-022	3.657478e-003
3.428738825585152e-011	1.827406e-021	4.571652e-003
4.114369403202650e-011	3.188241e-021	5.485826e-003
4.799999980820147e-011	4.880861e-021	6.400000e-003
9.599999961640293e-011	1.079095e-019	1.280000e-002
1.404606014236564e-010	6.966946e-019	1.872808e-002
1.783236865824396e-010	2.950091e-018	2.377649e-002
2.133624804419512e-010	1.141924e-017	2.844833e-002
2.524063542346291e-010	4.558202e-017	3.365418e-002
2.929017788970751e-010	1.846438e-016	3.905357e-002
3.425937548498207e-010	8.489673e-016	4.567917e-002
3.978514655120629e-010	3.975050e-015	5.304686e-002
4.645797710677467e-010	1.992570e-014	6.194397e-002
5.403068812387455e-010	1.004517e-013	7.204092e-002
6.307358062350067e-010	4.259718e-013	8.409811e-002
7.079893803691623e-010	1.251168e-012	9.439858e-002
7.836459236609927e-010	3.439989e-012	1.044861e-001
8.648150319713865e-010	9.485999e-012	1.153087e-001
9.533838991927018e-010	2.634084e-011	1.271179e-001
1.051271808405182e-009	7.407496e-011	1.401696e-001
1.159241009934154e-009	2.099790e-010	1.545655e-001
1.278989387675510e-009	5.787947e-010	1.705319e-001
1.396557688753919e-009	1.395664e-009	1.862077e-001
1.506236762230611e-009	3.032935e-009	2.008316e-001
1.622813716182645e-009	6.610797e-009	2.163752e-001
1.745252185299451e-009	1.423748e-008	2.327003e-001
1.878825116510960e-009	3.104728e-008	2.505100e-001
2.021721192602527e-009	6.750315e-008	2.695628e-001
2.177732863256457e-009	1.434250e-007	2.903644e-001
2.313157269757365e-009	2.657555e-007	3.084210e-001
2.458950933586760e-009	5.004859e-007	3.278601e-001
2.605827732090887e-009	9.153854e-007	3.474437e-001
2.766818725022723e-009	1.706524e-006	3.689092e-001
2.934054616542614e-009	3.137556e-006	3.912073e-001
3.116262312335975e-009	5.817770e-006	4.155017e-001
3.298993569556954e-009	1.026218e-005	4.398658e-001
3.464528592478393e-009	1.682771e-005	4.619372e-001
3.650521320322920e-009	2.852291e-005	4.867362e-001
3.834974378901316e-009	4.682052e-005	5.113299e-001
4.039694696763324e-009	7.803935e-005	5.386260e-001
4.223078365802316e-009	1.202777e-004	5.630771e-001
4.417107942339849e-009	1.864162e-004	5.889477e-001
4.612599989700354e-009	2.836783e-004	6.150134e-001
4.822795206767129e-009	4.352925e-004	6.430393e-001
5.039960568853124e-009	6.575413e-004	6.719947e-001
5.239489314574379e-009	9.436533e-004	6.985986e-001
5.452502116031265e-009	1.363904e-003	7.270003e-001
5.666484322086065e-009	1.938528e-003	7.555313e-001
5.896334310959018e-009	2.773287e-003	7.861779e-001
6.132595295100248e-009	3.913894e-003	8.176793e-001
6.352836809578699e-009	5.310620e-003	8.470449e-001
6.585388303976070e-009	7.217826e-003	8.780518e-001
6.820281976651093e-009	9.681343e-003	9.093710e-001
7.070499239385775e-009	1.293575e-002	9.427332e-001
7.242228921309817e-009	1.554601e-002	9.656305e-001
7.278964945693385e-009	1.617247e-002	9.705287e-001
7.310541382022901e-009	1.673376e-002	9.747388e-001
7.342117818352417e-009	1.731186e-002	9.789490e-001
7.373694254681934e-009	1.790677e-002	9.831592e-001
7.405270691011450e-009	1.851850e-002	9.873694e-001
7.436847127340967e-009	1.914704e-002	9.915796e-001
7.468423563670483e-009	1.979240e-002	9.957898e-001
7.499999999999999e-009	2.045456e-002	1.000000e+000
7.506896168887829e-009	2.060214e-002	1.000000e+000
7.520688506663486e-009	2.089978e-002	1.000000e+000
7.603442533317430e-009	2.277356e-002	1.000000e+000
7.713781235522689e-009	2.552107e-002	1.000000e+000
7.934458639933207e-009	3.169980e-002	1.000000e+000
8.173249096141981e-009	3.940115e-002	1.000000e+000
8.410084221138391e-009	4.832321e-002	1.000000e+000
8.676536700044732e-009	5.995054e-002	1.000000e+000
8.929110797263480e-009	7.262511e-002	1.000000e+000
9.209507802023298e-009	8.866443e-002	1.000000e+000
9.486666510424817e-009	1.065246e-001	1.000000e+000
9.770542508705264e-009	1.268923e-001	1.000000e+000
1.004107506850594e-008	1.482406e-001	1.000000e+000
1.033288602112581e-008	1.732746e-001	1.000000e+000
1.062497233489297e-008	2.001972e-001	1.000000e+000
1.091794108489297e-008	2.289033e-001	1.000000e+000
1.120411316219823e-008	2.583854e-001	1.000000e+000
1.149708191219823e-008	2.898031e-001	1.000000e+000
1.179005066219823e-008	3.222090e-001	1.000000e+000
1.208301941219823e-008	3.553697e-001	1.000000e+000
1.237598816219823e-008	3.890595e-001	1.000000e+000
1.266895691219823e-008	4.230738e-001	1.000000e+000
1.296192566219823e-008	4.572310e-001	1.000000e+000
1.325489441219823e-008	4.913709e-001	1.000000e+000
1.354786316219823e-008	5.253499e-001	1.000000e+000
1.384083191219824e-008	5.590338e-001	1.000000e+000
1.413380066219824e-008	5.922900e-001	1.000000e+000
1.442676941219824e-008	6.249793e-001	1.000000e+000
1.471973816219824e-008	6.569499e-001	1.000000e+000
1.501270691219824e-008	6.880336e-001	1.000000e+000
1.530567566219824e-008	7.180464e-001	1.000000e+000
1.559864441219824e-008	7.467922e-001	1.000000e+000
1.589161316219824e-008	7.740707e-001	1.000000e+000
1.618458191219824e-008	7.996894e-001	1.000000e+000
1.647755066219824e-008	8.234760e-001	1.000000e+000
1.677051941219824e-008	8.452932e-001	1.000000e+000
1.706348816219824e-008	8.650514e-001	1.000000e+000
1.735645691219824e-008	8.827193e-001	1.000000e+000
1.764942566219824e-008	8.983309e-001	1.000000e+000
1.794239441219824e-008	9.119865e-001	1.000000e+000
1.823536316219824e-008	9.238498e-001	1.000000e+000
1.852833191219824e-008	9.341391e-001	1.000000e+000
1.882130066219824e-008	9.431142e-001	1.000000e+000
1.911426941219824e-008	9.510603e-001	1.000000e+000
1.940723816219824e-008	9.582704e-001	1.000000e+000
1.970020691219824e-008	9.650277e-001	1.000000e+000
1.999317566219824e-008	9.715905e-001	1.000000e+000
2.028614441219824e-008	9.781801e-001	1.000000e+000
2.057911316219825e-008	9.849732e-001	1.000000e+000
2.087208191219825e-008	9.920999e-001	1.000000e+000
2.116505066219825e-008	9.996456e-001	1.000000e+000
2.145801941219825e-008	1.007658e+000	1.000000e+000
2.175098816219825e-008	1.016156e+000	1.000000e+000
2.204395691219825e-008	1.025141e+000	1.000000e+000
2.233692566219825e-008	1.034608e+000	1.000000e+000
2.262989441219825e-008	1.044555e+000	1.000000e+000
2.292286316219825e-008	1.054989e+000	1.000000e+000
2.321583191219825e-008	1.065927e+000	1.000000e+000
2.350880066219825e-008	1.077397e+000	1.000000e+000
2.380176941219825e-008	1.089429e+000	1.000000e+000
2.409473816219825e-008	1.102052e+000	1.000000e+000
2.438770691219825e-008	1.115278e+000	1.000000e+000
2.468067566219825e-008	1.129094e+000	1.000000e+000
2.497364441219825e-008	1.143454e+000	1.000000e+000
2.526661316219825e-008	1.158270e+000	1.000000e+000
2.555958191219825e-008	1.173410e+000	1.000000e+000
2.585255066219825e-008	1.188698e+000	1.000000e+000
2.614551941219825e-008	1.203922e+000	1.000000e+000
2.643848816219826e-008	1.218841e+000	1.000000e+000
2.673145691219826e-008	1.233196e+000	1.000000e+000
2.702442566219826e-008	1.246730e+000	1.000000e+000
2.731739441219826e-008	1.259196e+000	1.000000e+000
2.761036316219826e-008	1.270375e+000	1.000000e+000
2.790333191219826e-008	1.280087e+000	1.000000e+000
2.819630066219826e-008	1.288196e+000	1.000000e+000
2.848926941219826e-008	1.294616e+000	1.000000e+000
2.878223816219826e-008	1.299312e+000	1.000000e+000
2.907520691219826e-008	1.302293e+000	1.000000e+000
2.936817566219826e-008	1.303609e+000	1.000000e+000
2.966114441219826e-008	1.303340e+000	1.000000e+000
2.995411316219826e-008	1.301584e+000	1.000000e+000
3.024708191219826e-008	1.298451e+000	1.000000e+000
3.054005066219826e-008	1.294055e+000	1.000000e+000
3.083301941219826e-008	1.288504e+000	1.000000e+000
3.112598816219826e-008	1.281901e+000	1.000000e+000
3.141895691219826e-008	1.274340e+000	1.000000e+000
3.171192566219826e-008	1.265907e+000	1.000000e+000
3.200489441219826e-008	1.256690e+000	1.000000e+000
3.229786316219826e-008	1.246775e+000	1.000000e+000
3.259083191219826e-008	1.236259e+000	1.000000e+000
3.288380066219826e-008	1.225249e+000	1.000000e+000
3.317676941219826e-008	1.213870e+000	1.000000e+000
3.346973816219826e-008	1.202265e+000	1.000000e+000
3.376270691219826e-008	1.190596e+000	1.000000e+000
3.405567566219826e-008	1.179038e+000	1.000000e+000
3.434864441219827e-008	1.167780e+000	1.000000e+000
3.464161316219827e-008	1.157012e+000	1.000000e+000
3.493458191219827e-008	1.146922e+000	1.000000e+000
3.522755066219827e-008	1.137685e+000	1.000000e+000
3.552051941219827e-008	1.129455e+000	1.000000e+000
3.581348816219827e-008	1.122357e+000	1.000000e+000
3.610645691219827e-008	1.116479e+000	1.000000e+000
3.639942566219827e-008	1.111869e+000	1.000000e+000
3.669239441219827e-008	1.108530e+000	1.000000e+000
3.698536316219827e-008	1.106423e+000	1.000000e+000
3.727833191219827e-008	1.105464e+000	1.000000e+000
3.757130066219827e-008	1.105532e+000	1.000000e+000
3.786426941219827e-008	1.106474e+000	1.000000e+000
3.815723816219827e-008	1.108113e+000	1.000000e+000
3.845020691219827e-008	1.110257e+000	1.000000e+000
