time	V(-1)
4.155495000476801e-009	7.356047e-002
4.182026692154891e-009	7.718535e-002
4.210891255217121e-009	8.104228e-002
4.246606849412049e-009	8.565864e-002
4.278864897876482e-009	8.964971e-002
4.304504360984384e-009	9.264631e-002
4.334643958538917e-009	9.592531e-002
4.369033864332855e-009	9.935376e-002
4.399307897413070e-009	1.020499e-001
4.431052072341661e-009	1.045083e-001
4.461405611980176e-009	1.064915e-001
4.491824795870988e-009	1.080831e-001
4.524658493403866e-009	1.093326e-001
4.563556050349899e-009	1.102522e-001
4.592910377760052e-009	1.105167e-001
4.625221878593933e-009	1.103432e-001
4.657831114651084e-009	1.097430e-001
4.688684808165910e-009	1.087808e-001
4.722511601744536e-009	1.073183e-001
4.757182408160050e-009	1.054398e-001
4.790868532557773e-009	1.032865e-001
4.823364722952293e-009	1.009384e-001
4.860272387955838e-009	9.803476e-002
4.886838380971028e-009	9.581988e-002
4.915323474512346e-009	9.335279e-002
4.940290294794548e-009	9.114504e-002
4.969085210094503e-009	8.857433e-002
5.008483397409597e-009	8.506826e-002
5.049655084333609e-009	8.146252e-002
5.087383561785058e-009	7.825302e-002
5.129478955090419e-009	7.479308e-002
5.156931502887290e-009	7.261243e-002
5.182285698090776e-009	7.066054e-002
5.210482310834627e-009	6.854349e-002
5.243719508123650e-009	6.609552e-002
5.273665958294785e-009	6.391343e-002
5.303805285753319e-009	6.171732e-002
5.329699817507034e-009	5.980814e-002
5.356021752484558e-009	5.781098e-002
5.399152119730775e-009	5.440211e-002
5.429549497458134e-009	5.186359e-002
5.462613353061997e-009	4.891414e-002
5.495933698749169e-009	4.573598e-002
5.528258408471075e-009	4.243579e-002
5.558733332515570e-009	3.910631e-002
5.595145859110643e-009	3.486821e-002
5.629768316530098e-009	3.060624e-002
5.663190818486758e-009	2.629948e-002
5.689645268143596e-009	2.277792e-002
5.714707958056289e-009	1.937112e-002
5.738750138944768e-009	1.606848e-002
5.761120538668704e-009	1.298738e-002
5.780003768611182e-009	1.039689e-002
5.796803542477725e-009	8.116039e-003
5.817202850427928e-009	5.390669e-003
5.835948499687573e-009	2.944858e-003
5.857370368661883e-009	2.385225e-004
5.877790483072433e-009	-2.249102e-003
5.890773447645045e-009	-3.769215e-003
5.902958078732291e-009	-5.137330e-003
5.917539269737865e-009	-6.703247e-003
5.932965748538693e-009	-8.272803e-003
5.949608537508019e-009	-9.856849e-003
5.966683195991774e-009	-1.135690e-002
5.984065594016512e-009	-1.272381e-002
6.011054775548023e-009	-1.451151e-002
6.048233339100656e-009	-1.637021e-002
6.089601970283484e-009	-1.761855e-002
6.129847115110649e-009	-1.796257e-002
6.169808978268212e-009	-1.751854e-002
6.196307701070779e-009	-1.677572e-002
6.225719091891505e-009	-1.554960e-002
6.250049036369536e-009	-1.427140e-002
6.280501928220599e-009	-1.237550e-002
6.315126658566901e-009	-9.959934e-003
6.343430121008260e-009	-7.833354e-003
6.365343116749468e-009	-6.120689e-003
6.388064595148538e-009	-4.330535e-003
6.423994546367652e-009	-1.548106e-003
6.451796422705531e-009	5.036715e-004
6.482866167047369e-009	2.612559e-003
6.513623073378291e-009	4.455920e-003
6.546198434705403e-009	6.076315e-003
6.581651012560354e-009	7.439827e-003
6.610156861928697e-009	8.183350e-003
6.643094732451914e-009	8.617771e-003
6.677182210833098e-009	8.657246e-003
6.704908761520991e-009	8.364068e-003
6.736505957068559e-009	7.696848e-003
6.767050666448206e-009	6.785374e-003
6.794555038006947e-009	5.766013e-003
6.820287355223102e-009	4.674724e-003
6.845223707225000e-009	3.525862e-003
6.873504772718663e-009	2.165055e-003
6.915453068232059e-009	1.462794e-004
6.955849040217113e-009	-1.712502e-003
6.983247819758407e-009	-2.854841e-003
7.015134247348325e-009	-3.995840e-003
7.048060072863802e-009	-4.938541e-003
7.083386511376866e-009	-5.657492e-003
7.115528322893348e-009	-6.020395e-003
7.151425515626456e-009	-6.084386e-003
7.190749150993509e-009	-5.814156e-003
7.219161279440069e-009	-5.399326e-003
7.249424024990286e-009	-4.770478e-003
7.274578912860379e-009	-4.136696e-003
7.300948379816545e-009	-3.384500e-003
7.330328018154216e-009	-2.485676e-003
7.358395512378297e-009	-1.603336e-003
7.394444378017995e-009	-4.963632e-004
7.436458161827427e-009	6.991561e-004
7.466585897871054e-009	1.437127e-003
7.503717245780074e-009	2.151327e-003
7.540995970775413e-009	2.651347e-003
7.573329390387789e-009	2.887511e-003
7.600807604452538e-009	2.930469e-003
7.627553437799162e-009	2.830175e-003
7.660010654951198e-009	2.555768e-003
7.687552792556611e-009	2.207958e-003
7.716664232097848e-009	1.732766e-003
7.755120372603078e-009	1.001290e-003
7.791811089019449e-009	2.458536e-004
7.829620614974223e-009	-5.452075e-004
7.858133704471137e-009	-1.115860e-003
7.885886032524507e-009	-1.614421e-003
7.923869010610679e-009	-2.180028e-003
7.964255067996215e-009	-2.624595e-003
7.998060405701113e-009	-2.844688e-003
8.031467355620975e-009	-2.910775e-003
8.064248371482125e-009	-2.840302e-003
8.094782048645535e-009	-2.661000e-003
8.125883061897656e-009	-2.380985e-003
8.155088105286292e-009	-2.044534e-003
8.190178266632221e-009	-1.576890e-003
8.220370136941242e-009	-1.144712e-003
8.255705563082340e-009	-6.330659e-004
8.289620049756421e-009	-1.667006e-004
8.322486785481120e-009	2.366101e-004
8.353795596068848e-009	5.576387e-004
8.382143342809508e-009	7.796581e-004
8.412700455419258e-009	9.335749e-004
8.448879232279365e-009	1.009535e-003
8.480763694868058e-009	9.839716e-004
8.508798570039233e-009	8.871997e-004
8.535235635793735e-009	7.409272e-004
8.555247046702689e-009	5.978077e-004
8.576989224162188e-009	4.148454e-004
8.600214864125466e-009	1.978480e-004
8.624417297154382e-009	-4.438443e-005
8.652597965330070e-009	-3.348834e-004
8.686583901165402e-009	-6.787480e-004
8.721956044708241e-009	-1.010497e-003
8.754347372481200e-009	-1.273055e-003
8.786132362499942e-009	-1.477225e-003
8.817775816294925e-009	-1.617920e-003
8.851571411411621e-009	-1.695806e-003
8.883876507297069e-009	-1.703099e-003
8.909541962146370e-009	-1.659895e-003
8.934894134858090e-009	-1.575862e-003
8.960047497316648e-009	-1.459231e-003
8.984123667025037e-009	-1.320990e-003
9.010365431132208e-009	-1.147874e-003
9.035927761619720e-009	-9.642344e-004
9.075257154925027e-009	-6.717051e-004
9.106286552575773e-009	-4.467722e-004
9.140280031345865e-009	-2.208321e-004
9.171648702228701e-009	-4.094974e-005
9.197522858053761e-009	7.619632e-005
9.230167203770934e-009	1.809489e-004
9.256972883823057e-009	2.306257e-004
9.282476589360369e-009	2.425321e-004
9.308598603671599e-009	2.205969e-004
9.337516331160076e-009	1.601223e-004
9.367942750677209e-009	6.212668e-005
9.396075221702997e-009	-5.432862e-005
9.418934355606225e-009	-1.642018e-004
9.441506281612365e-009	-2.822498e-004
9.467800393059300e-009	-4.248691e-004
9.497851312660258e-009	-5.864705e-004
9.530830380456008e-009	-7.525668e-004
9.565987293819122e-009	-9.036263e-004
9.610802344902268e-009	-1.050636e-003
9.642605635802006e-009	-1.116680e-003
9.672777493184060e-009	-1.141472e-003
9.701494860683134e-009	-1.133720e-003
9.725293070024934e-009	-1.103598e-003
9.750758301729233e-009	-1.048630e-003
9.778081103312624e-009	-9.678161e-004
9.811093691244926e-009	-8.473109e-004
9.842809813520485e-009	-7.148792e-004
9.881877374746849e-009	-5.403527e-004
9.912388742932659e-009	-4.041955e-004
9.948464506435660e-009	-2.518699e-004
9.976284096546204e-009	-1.463234e-004
1.000223332918257e-008	-6.285402e-005
1.003231895744886e-008	1.457709e-005
1.005975809980024e-008	6.428470e-005
1.009720215028180e-008	1.018023e-004
1.012879157775062e-008	1.105543e-004
1.014968652321791e-008	1.029332e-004
1.017361648511402e-008	8.219731e-005
1.020361556727825e-008	4.483872e-005
1.023808481203600e-008	-7.095451e-006
1.026410906458580e-008	-4.894509e-005
1.029272714572050e-008	-9.287629e-005
1.032087339822940e-008	-1.279396e-004
1.035928647298104e-008	-1.555655e-004
1.040038639015598e-008	-1.563095e-004
1.042974946930935e-008	-1.309182e-004
1.046440988698384e-008	-6.678084e-005
1.050292868541261e-008	4.087323e-005
1.053223035858566e-008	1.505495e-004
1.056492202486966e-008	3.014207e-004
1.059779305628015e-008	4.771292e-004
1.063113004909978e-008	6.762980e-004
1.066757948729455e-008	9.109359e-004
1.069731003209144e-008	1.110921e-003
1.072555374083562e-008	1.304600e-003
1.075800076895358e-008	1.526597e-003
1.078820796107057e-008	1.729669e-003
1.081210981927684e-008	1.885689e-003
1.083581724299271e-008	2.034046e-003
1.087039697084377e-008	2.238894e-003
1.090804371875912e-008	2.447936e-003
1.093887836990057e-008	2.607101e-003
1.097259803360989e-008	2.769510e-003
1.100370397796121e-008	2.910960e-003
1.103550426540932e-008	3.049395e-003
1.106062590006709e-008	3.155913e-003
1.108934602314542e-008	3.276387e-003
1.111610670802587e-008	3.389188e-003
1.114873600407522e-008	3.528839e-003
1.117302122400106e-008	3.635305e-003
1.120303894804246e-008	3.770662e-003
1.123338352636933e-008	3.911114e-003
1.126182959153604e-008	4.045584e-003
1.130001027360841e-008	4.227686e-003
1.132735857700759e-008	4.356930e-003
1.135529103484241e-008	4.485045e-003
1.138242633881532e-008	4.602674e-003
1.141156370884136e-008	4.718007e-003
1.144026717844182e-008	4.816851e-003
1.146911151039968e-008	4.896415e-003
1.150110938507566e-008	4.957570e-003
1.153211074471393e-008	4.986043e-003
1.156108274258660e-008	4.981153e-003
1.158660005994210e-008	4.947568e-003
1.161361540514591e-008	4.877904e-003
1.164707722614988e-008	4.747405e-003
1.167581310876043e-008	4.594083e-003
1.170782907468648e-008	4.375243e-003
1.173927988265106e-008	4.111546e-003
1.177899791353967e-008	3.712512e-003
1.182396985736936e-008	3.191719e-003
1.185373067603928e-008	2.806330e-003
1.188207036538245e-008	2.405945e-003
1.191922126925033e-008	1.848598e-003
1.194592770178935e-008	1.429041e-003
1.197136962493833e-008	1.014749e-003
1.199825126255144e-008	5.659283e-004
1.203254171469092e-008	-1.720576e-005
1.207246034603850e-008	-7.033420e-004
1.209900092351294e-008	-1.160899e-003
1.212659849355330e-008	-1.634615e-003
1.215855659822517e-008	-2.177197e-003
1.219014562017923e-008	-2.703872e-003
1.222477742790433e-008	-3.266924e-003
1.225637245763952e-008	-3.762927e-003
1.229634400989487e-008	-4.360504e-003
1.234193075466749e-008	-5.003695e-003
1.237129678190217e-008	-5.390765e-003
1.239840646150808e-008	-5.722904e-003
1.242350089183821e-008	-6.006770e-003
1.245621353222204e-008	-6.343061e-003
1.248651879196377e-008	-6.619101e-003
1.251882789953782e-008	-6.870479e-003
1.255067315676177e-008	-7.070500e-003
1.258951408391487e-008	-7.253821e-003
1.261809912371764e-008	-7.343687e-003
1.264579374268742e-008	-7.386606e-003
1.267534490518098e-008	-7.386731e-003
1.270824707310055e-008	-7.334843e-003
1.273967342978299e-008	-7.235617e-003
1.276934377640831e-008	-7.097609e-003
1.279601392297026e-008	-6.936926e-003
1.282552218015322e-008	-6.719398e-003
1.286569511247685e-008	-6.373791e-003
1.289849256084152e-008	-6.055675e-003
1.293109895858242e-008	-5.710723e-003
1.295700596114395e-008	-5.421619e-003
1.298260875500954e-008	-5.126319e-003
1.301145339752959e-008	-4.788517e-003
1.304454224994310e-008	-4.400897e-003
1.307313910558370e-008	-4.070916e-003
1.310143349387203e-008	-3.754082e-003
1.312990918618543e-008	-3.449200e-003
1.316058406131302e-008	-3.140455e-003
1.319367550798651e-008	-2.832035e-003
1.322255025687801e-008	-2.585568e-003
1.324660116250568e-008	-2.399510e-003
1.327384981160198e-008	-2.210539e-003
1.330598891576799e-008	-2.013602e-003
1.333937385468787e-008	-1.834573e-003
1.336407008105728e-008	-1.719394e-003
1.339316797480588e-008	-1.600306e-003
1.341859850146215e-008	-1.507547e-003
1.345126134465602e-008	-1.399907e-003
1.348633067496997e-008	-1.291523e-003
1.351095827460937e-008	-1.217067e-003
1.353940137100196e-008	-1.128763e-003
1.357263631109867e-008	-1.018450e-003
1.360233948107412e-008	-9.101212e-004
1.362925012138277e-008	-8.006516e-004
1.365682897127397e-008	-6.740077e-004
1.369433275486719e-008	-4.791177e-004
1.372986641909235e-008	-2.713168e-004
1.376162812348252e-008	-6.484497e-005
1.379134334505213e-008	1.450471e-004
1.381839448324265e-008	3.485721e-004
1.384567885658898e-008	5.634724e-004
1.386914798614283e-008	7.542373e-004
1.389818068079547e-008	9.944722e-004
1.393050144462977e-008	1.262133e-003
1.396326295578596e-008	1.528815e-003
1.399023171613460e-008	1.739165e-003
1.402470898733679e-008	1.989723e-003
1.405731894207724e-008	2.200609e-003
1.409792577993440e-008	2.417914e-003
1.413905913068833e-008	2.582222e-003
1.417465334798241e-008	2.667041e-003
1.421210093120710e-008	2.690643e-003
1.424934231678855e-008	2.647179e-003
1.428380626292645e-008	2.544258e-003
1.431608453594946e-008	2.391846e-003
1.434580932707501e-008	2.203985e-003
1.437453690954510e-008	1.979752e-003
1.440535183974071e-008	1.697474e-003
1.443497498522288e-008	1.389205e-003
1.446752848754870e-008	1.016050e-003
1.449229059568049e-008	7.109368e-004
1.452408201857998e-008	2.981984e-004
1.456032765197667e-008	-1.858733e-004
1.459544553299446e-008	-6.568774e-004
1.463302055497670e-008	-1.146879e-003
1.467297274898174e-008	-1.637536e-003
1.470263099515462e-008	-1.969072e-003
1.473102535047061e-008	-2.244912e-003
1.476714098587860e-008	-2.536254e-003
1.479626881162810e-008	-2.713986e-003
1.482970712513339e-008	-2.844988e-003
1.485928725784923e-008	-2.893485e-003
1.489079778694509e-008	-2.872445e-003
1.491663678867696e-008	-2.800674e-003
1.493771702399032e-008	-2.698815e-003
1.496509930218757e-008	-2.513620e-003
1.499322730805548e-008	-2.268954e-003
1.502563719086240e-008	-1.922753e-003
1.506023080418463e-008	-1.491179e-003
1.509297599322182e-008	-1.033684e-003
1.512516407032641e-008	-5.489396e-004
1.516616178829094e-008	9.129738e-005
1.520175799540536e-008	6.465667e-004
1.523335415864797e-008	1.121710e-003
1.526378809229221e-008	1.547689e-003
1.529358644216700e-008	1.921484e-003
1.532428044868992e-008	2.250240e-003
1.535526712680047e-008	2.511364e-003
1.539136970091563e-008	2.719956e-003
1.542536544367310e-008	2.817301e-003
1.545852186100743e-008	2.806061e-003
1.549749629512779e-008	2.670926e-003
1.553050713910483e-008	2.459099e-003
1.556233489867015e-008	2.170834e-003
1.559121140932976e-008	1.845819e-003
1.562492562096781e-008	1.406643e-003
1.565412600904407e-008	9.881670e-004
1.568224554620573e-008	5.607479e-004
1.570728285648416e-008	1.705260e-004
1.573712057300156e-008	-2.920647e-004
1.577282088567562e-008	-8.244580e-004
1.580623319590951e-008	-1.284865e-003
1.583842457705754e-008	-1.675808e-003
1.586973341703981e-008	-1.993387e-003
1.589995067044819e-008	-2.232311e-003
1.592785090870027e-008	-2.387282e-003
1.595410494859662e-008	-2.467416e-003
1.598538517584674e-008	-2.483976e-003
1.601358321965409e-008	-2.427906e-003
1.604179731888060e-008	-2.303332e-003
1.606741457861944e-008	-2.132701e-003
1.609769789306690e-008	-1.866973e-003
1.613145806513232e-008	-1.508557e-003
1.616174521895803e-008	-1.140885e-003
1.619026892368212e-008	-7.629789e-004
1.622517255743002e-008	-2.794483e-004
1.625289452975549e-008	1.083029e-004
1.627965063870139e-008	4.744645e-004
1.630922969948552e-008	8.580681e-004
1.633813728473305e-008	1.194118e-003
1.638356710522729e-008	1.640845e-003
1.641542925080515e-008	1.883949e-003
1.644677730592167e-008	2.045006e-003
1.647699412802017e-008	2.130218e-003
1.650233948598856e-008	2.145118e-003
1.652655406313768e-008	2.108802e-003
1.655084984128817e-008	2.024944e-003
1.657730812010786e-008	1.881694e-003
1.660996605625863e-008	1.642639e-003
1.664193258192317e-008	1.353723e-003
1.667082095485163e-008	1.050778e-003
1.670283279622667e-008	6.819771e-004
1.673585556956990e-008	2.823724e-004
1.676509393205549e-008	-7.566325e-005
1.679436383121765e-008	-4.257301e-004
1.682296624810681e-008	-7.476089e-004
1.685421435833674e-008	-1.065638e-003
1.688369460895550e-008	-1.324281e-003
1.691243896990782e-008	-1.523711e-003
1.695008060918958e-008	-1.706431e-003
1.698177033476915e-008	-1.794473e-003
1.700180531380263e-008	-1.808298e-003
1.702686066715118e-008	-1.776025e-003
1.705785468720908e-008	-1.678669e-003
1.708574323437282e-008	-1.538238e-003
1.711469883742662e-008	-1.339495e-003
1.714778585737900e-008	-1.059916e-003
1.718222231382969e-008	-7.237775e-004
1.721998620080794e-008	-3.210608e-004
1.725484211295062e-008	6.342114e-005
1.729121441309683e-008	4.567782e-004
1.732925727300023e-008	8.364806e-004
1.736877750526342e-008	1.176597e-003
1.740455685348568e-008	1.422265e-003
1.743417643310769e-008	1.565138e-003
1.746904503185926e-008	1.655749e-003
1.750592261747565e-008	1.667451e-003
1.753932535167523e-008	1.601621e-003
1.757050180606843e-008	1.475616e-003
1.759890977289403e-008	1.309500e-003
1.763257372536037e-008	1.064915e-003
1.765371670714425e-008	8.885023e-004
1.767894766007014e-008	6.579571e-004
1.770438167839860e-008	4.143261e-004
1.774198509160171e-008	4.986237e-005
1.778090427409367e-008	-3.144907e-004
1.781298085024225e-008	-5.892582e-004
1.784392876938689e-008	-8.184095e-004
1.787282187381109e-008	-9.875682e-004
1.791146942521099e-008	-1.138968e-003
1.795201039854021e-008	-1.210890e-003
1.798452441600286e-008	-1.192805e-003
1.802083704820215e-008	-1.093721e-003
1.805184739178638e-008	-9.515127e-004
1.808148051814692e-008	-7.686552e-004
1.810955523325246e-008	-5.609171e-004
1.813988980510788e-008	-3.082360e-004
1.817740455600822e-008	2.514483e-005
1.821497105610027e-008	3.632514e-004
1.824793433621014e-008	6.470691e-004
1.828342919657202e-008	9.188624e-004
1.832559771166080e-008	1.181225e-003
1.836416411718239e-008	1.350477e-003
1.839968753828858e-008	1.434116e-003
1.843122410281135e-008	1.444744e-003
1.846261278842176e-008	1.394609e-003
1.849512681202488e-008	1.285445e-003
1.852477575352969e-008	1.138875e-003
1.855601065199991e-008	9.431637e-004
1.858347435503675e-008	7.430663e-004
1.861374453138286e-008	5.006856e-004
1.864198180299784e-008	2.637172e-004
1.867366522622518e-008	-4.261004e-006
1.870354570421423e-008	-2.482019e-004
1.873622671779768e-008	-4.927940e-004
1.877322293824457e-008	-7.317090e-004
1.880707666126253e-008	-9.052554e-004
1.884020539238055e-008	-1.022587e-003
1.887681867642988e-008	-1.092348e-003
1.890799842728223e-008	-1.101392e-003
1.893849403233760e-008	-1.064643e-003
1.896656851857703e-008	-9.941716e-004
1.899874076609394e-008	-8.774054e-004
1.903029843250769e-008	-7.348345e-004
1.906369761971358e-008	-5.631112e-004
1.909412753444223e-008	-3.977032e-004
1.912611723848029e-008	-2.251329e-004
1.916012836663162e-008	-5.410488e-005
1.919118887690132e-008	8.045354e-005
1.922638203873868e-008	1.978661e-004
1.926233558547309e-008	2.743479e-004
1.929536632714458e-008	2.989211e-004
1.932987128065705e-008	2.763791e-004
1.936028330481108e-008	2.170326e-004
1.938818657619408e-008	1.298128e-004
1.941699303365564e-008	1.148643e-005
1.944475816997540e-008	-1.243554e-004
1.947023542717680e-008	-2.642363e-004
1.949782901276936e-008	-4.264635e-004
1.952879723497948e-008	-6.131456e-004
1.956272099188578e-008	-8.121554e-004
1.960426270208165e-008	-1.036713e-003
1.963351515031521e-008	-1.171697e-003
1.966703171397810e-008	-1.291653e-003
1.969892609265751e-008	-1.368395e-003
1.973029719739506e-008	-1.402866e-003
1.976063898811337e-008	-1.394278e-003
1.979440628905405e-008	-1.339062e-003
1.982294176886566e-008	-1.255367e-003
1.985441170069808e-008	-1.124821e-003
1.988771352881778e-008	-9.529467e-004
1.991680475290718e-008	-7.789085e-004
1.994478398398879e-008	-5.951383e-004
1.997102074587268e-008	-4.138505e-004
1.999689712524689e-008	-2.318142e-004
2.002992915256515e-008	-4.349002e-006
2.007492067222001e-008	2.834214e-004
2.012031001277762e-008	5.362284e-004
2.015730613128162e-008	7.052857e-004
2.018077680885699e-008	7.871148e-004
2.021238900167804e-008	8.645661e-004
2.024180901368724e-008	9.065633e-004
2.027544798593371e-008	9.203494e-004
2.030187906144439e-008	9.069770e-004
2.032995874707536e-008	8.695303e-004
2.036231902435098e-008	8.046458e-004
