time	V(-1)	V(1)
0.000000000000000e+000	0.000000e+000	0.000000e+000
2.929687488293547e-015	0.000000e+000	3.906250e-007
5.859374976587093e-015	0.000000e+000	7.812500e-007
6.862165151151572e-012	0.000000e+000	9.149554e-004
1.371847092732656e-011	0.000000e+000	1.829129e-003
2.057477670350154e-011	0.000000e+000	2.743304e-003
2.743108247967653e-011	0.000000e+000	3.657478e-003
3.428738825585152e-011	0.000000e+000	4.571652e-003
4.114369403202650e-011	0.000000e+000	5.485826e-003
4.799999980820147e-011	0.000000e+000	6.400000e-003
9.599999961640293e-011	0.000000e+000	1.280000e-002
1.407785636475994e-010	0.000000e+000	1.877047e-002
1.792092988105933e-010	0.000000e+000	2.389457e-002
2.149035158205252e-010	0.000000e+000	2.865380e-002
2.541089737604821e-010	0.000000e+000	3.388119e-002
2.950112445806074e-010	0.000000e+000	3.933483e-002
3.449118443615950e-010	0.000000e+000	4.598825e-002
4.006362800488695e-010	0.000000e+000	5.341817e-002
4.676915962411894e-010	0.000000e+000	6.235888e-002
5.439732721488102e-010	0.000000e+000	7.252977e-002
6.348503708506085e-010	0.000000e+000	8.464672e-002
7.137484944605531e-010	0.000000e+000	9.516647e-002
7.892302096979791e-010	0.000000e+000	1.052307e-001
8.715594685411307e-010	0.000000e+000	1.162079e-001
9.602117703979357e-010	0.000000e+000	1.280282e-001
1.059153903989124e-009	0.000000e+000	1.412205e-001
1.167386833664341e-009	0.000000e+000	1.556516e-001
1.288117377531416e-009	0.000000e+000	1.717490e-001
1.421186786830190e-009	0.000000e+000	1.894916e-001
1.549118930157238e-009	0.000000e+000	2.065492e-001
1.664713701703814e-009	0.000000e+000	2.219618e-001
1.796569556311097e-009	0.000000e+000	2.395426e-001
1.929818449374330e-009	0.000000e+000	2.573091e-001
2.080560921130371e-009	0.000000e+000	2.774081e-001
2.237854604306972e-009	0.000000e+000	2.983806e-001
2.375372452887612e-009	0.000000e+000	3.167163e-001
2.527068937112946e-009	0.000000e+000	3.369425e-001
2.677478684148129e-009	0.000000e+000	3.569972e-001
2.844742949457835e-009	0.000000e+000	3.792991e-001
3.016827934322116e-009	0.000000e+000	4.022437e-001
3.206082218364139e-009	0.000000e+000	4.274776e-001
3.393865701956821e-009	0.000000e+000	4.525154e-001
3.564573335323437e-009	0.000000e+000	4.752764e-001
3.755488288822593e-009	0.000000e+000	5.007318e-001
3.945329676249033e-009	0.000000e+000	5.260440e-001
4.155460518250070e-009	0.000000e+000	5.540614e-001
4.343798717912754e-009	0.000000e+000	5.791731e-001
4.543157282382523e-009	0.000000e+000	6.057543e-001
4.743946323352750e-009	0.000000e+000	6.325262e-001
4.959826957862591e-009	0.000000e+000	6.613103e-001
5.182769899709734e-009	0.000000e+000	6.910360e-001
5.387638555248220e-009	0.000000e+000	7.183518e-001
5.606327495254973e-009	0.000000e+000	7.475103e-001
5.825957158711426e-009	0.000000e+000	7.767943e-001
6.061807933708940e-009	0.000000e+000	8.082411e-001
6.304153952708596e-009	0.000000e+000	8.405539e-001
6.529150377152329e-009	0.000000e+000	8.705534e-001
6.768116583564746e-009	0.000000e+000	9.024156e-001
7.008486664742433e-009	0.000000e+000	9.344649e-001
7.265295020365047e-009	0.000000e+000	9.687060e-001
7.499999999999999e-009	0.000000e+000	1.000000e+000
7.523470497963495e-009	0.000000e+000	1.000000e+000
7.570411493890485e-009	0.000000e+000	1.000000e+000
7.664293485744466e-009	0.000000e+000	1.000000e+000
7.828821240854526e-009	0.000000e+000	1.000000e+000
8.091327710485770e-009	0.000000e+000	1.000000e+000
8.331766603386734e-009	0.000000e+000	1.000000e+000
8.593905515360921e-009	0.000000e+000	1.000000e+000
8.878439056345548e-009	0.000000e+000	1.000000e+000
9.136155580880590e-009	0.000000e+000	1.000000e+000
9.426057795330400e-009	0.000000e+000	1.000000e+000
9.707417931875175e-009	0.000000e+000	1.000000e+000
1.000038668187518e-008	0.000000e+000	1.000000e+000
1.027491896293326e-008	0.000000e+000	1.000000e+000
1.056788771293327e-008	0.000000e+000	1.000000e+000
1.086085646293327e-008	0.000000e+000	1.000000e+000
1.115382521293327e-008	0.000000e+000	1.000000e+000
1.144628753770147e-008	0.000000e+000	1.000000e+000
1.173925628770147e-008	0.000000e+000	1.000000e+000
1.203222503770147e-008	0.000000e+000	1.000000e+000
1.232519378770147e-008	0.000000e+000	1.000000e+000
1.261816253770147e-008	0.000000e+000	1.000000e+000
1.291113128770148e-008	0.000000e+000	1.000000e+000
1.320410003770148e-008	0.000000e+000	1.000000e+000
1.349706878770148e-008	0.000000e+000	1.000000e+000
1.379003753770148e-008	0.000000e+000	1.000000e+000
1.408300628770148e-008	0.000000e+000	1.000000e+000
1.437597503770148e-008	0.000000e+000	1.000000e+000
1.466894378770148e-008	0.000000e+000	1.000000e+000
1.496191253770148e-008	0.000000e+000	1.000000e+000
1.525488128770148e-008	0.000000e+000	1.000000e+000
1.554785003770148e-008	0.000000e+000	1.000000e+000
1.584081878770148e-008	0.000000e+000	1.000000e+000
1.613378753770148e-008	0.000000e+000	1.000000e+000
1.642675628770148e-008	0.000000e+000	1.000000e+000
1.671972503770148e-008	0.000000e+000	1.000000e+000
1.701269378770148e-008	0.000000e+000	1.000000e+000
1.730566253770148e-008	0.000000e+000	1.000000e+000
1.759863128770148e-008	0.000000e+000	1.000000e+000
1.789160003770148e-008	0.000000e+000	1.000000e+000
1.818456878770148e-008	0.000000e+000	1.000000e+000
1.847753753770148e-008	0.000000e+000	1.000000e+000
1.877050628770149e-008	0.000000e+000	1.000000e+000
1.906347503770149e-008	0.000000e+000	1.000000e+000
1.935644378770149e-008	0.000000e+000	1.000000e+000
1.964941253770149e-008	0.000000e+000	1.000000e+000
1.994238128770149e-008	0.000000e+000	1.000000e+000
2.023535003770149e-008	0.000000e+000	1.000000e+000
2.052831878770149e-008	0.000000e+000	1.000000e+000
2.082128753770149e-008	0.000000e+000	1.000000e+000
2.111425628770149e-008	0.000000e+000	1.000000e+000
2.140722503770149e-008	0.000000e+000	1.000000e+000
2.170019378770149e-008	0.000000e+000	1.000000e+000
2.199316253770149e-008	0.000000e+000	1.000000e+000
2.228613128770149e-008	0.000000e+000	1.000000e+000
2.257910003770149e-008	0.000000e+000	1.000000e+000
2.287206878770149e-008	0.000000e+000	1.000000e+000
2.316503753770149e-008	0.000000e+000	1.000000e+000
2.345800628770149e-008	0.000000e+000	1.000000e+000
2.375097503770149e-008	0.000000e+000	1.000000e+000
2.404394378770149e-008	0.000000e+000	1.000000e+000
2.433691253770149e-008	0.000000e+000	1.000000e+000
2.462988128770150e-008	0.000000e+000	1.000000e+000
2.492285003770150e-008	0.000000e+000	1.000000e+000
2.521581878770150e-008	0.000000e+000	1.000000e+000
2.550878753770150e-008	0.000000e+000	1.000000e+000
2.580175628770150e-008	0.000000e+000	1.000000e+000
2.609472503770150e-008	0.000000e+000	1.000000e+000
2.638769378770150e-008	0.000000e+000	1.000000e+000
2.668066253770150e-008	0.000000e+000	1.000000e+000
2.697363128770150e-008	0.000000e+000	1.000000e+000
2.726660003770150e-008	0.000000e+000	1.000000e+000
2.755956878770150e-008	0.000000e+000	1.000000e+000
2.785253753770150e-008	0.000000e+000	1.000000e+000
2.814550628770150e-008	0.000000e+000	1.000000e+000
2.843847503770150e-008	0.000000e+000	1.000000e+000
2.873144378770150e-008	0.000000e+000	1.000000e+000
2.902441253770150e-008	0.000000e+000	1.000000e+000
2.931738128770150e-008	0.000000e+000	1.000000e+000
2.961035003770150e-008	0.000000e+000	1.000000e+000
2.990331878770150e-008	0.000000e+000	1.000000e+000
3.019628753770150e-008	0.000000e+000	1.000000e+000
3.048925628770150e-008	0.000000e+000	1.000000e+000
3.078222503770150e-008	0.000000e+000	1.000000e+000
3.107519378770150e-008	1.401298e-045	1.000000e+000
3.136816253770150e-008	2.802597e-045	1.000000e+000
3.166113128770150e-008	7.006492e-045	1.000000e+000
3.195410003770150e-008	1.681558e-044	1.000000e+000
3.224706878770151e-008	4.484155e-044	1.000000e+000
3.254003753770151e-008	1.149065e-043	1.000000e+000
3.283300628770151e-008	2.942727e-043	1.000000e+000
3.312597503770151e-008	7.468921e-043	1.000000e+000
3.341894378770151e-008	1.886148e-042	1.000000e+000
3.371191253770151e-008	4.719573e-042	1.000000e+000
3.400488128770151e-008	1.172046e-041	1.000000e+000
3.429785003770151e-008	2.888637e-041	1.000000e+000
3.459081878770151e-008	7.066468e-041	1.000000e+000
3.488378753770151e-008	1.715876e-040	1.000000e+000
3.517675628770151e-008	4.135988e-040	1.000000e+000
3.546972503770151e-008	9.897567e-040	1.000000e+000
3.576269378770151e-008	2.351634e-039	1.000000e+000
3.605566253770151e-008	5.548060e-039	1.000000e+000
3.634863128770151e-008	1.299810e-038	1.000000e+000
3.664160003770151e-008	3.024281e-038	1.000000e+000
3.693456878770151e-008	6.988809e-038	1.000000e+000
3.722753753770151e-008	1.604198e-037	1.000000e+000
3.752050628770151e-008	3.657802e-037	1.000000e+000
3.781347503770151e-008	8.285591e-037	1.000000e+000
3.810644378770152e-008	1.864663e-036	1.000000e+000
3.839941253770152e-008	4.169486e-036	1.000000e+000
3.869238128770152e-008	9.264064e-036	1.000000e+000
3.898535003770152e-008	2.045446e-035	1.000000e+000
3.927831878770152e-008	4.488198e-035	1.000000e+000
3.957128753770152e-008	9.787755e-035	1.000000e+000
3.986425628770152e-008	2.121534e-034	1.000000e+000
4.015722503770152e-008	4.570896e-034	1.000000e+000
4.045019378770152e-008	9.789591e-034	1.000000e+000
4.074316253770152e-008	2.084333e-033	1.000000e+000
4.103613128770152e-008	4.412003e-033	1.000000e+000
