time	V(-1)	V(1)
0.000000000000000e+000	0.000000e+000	0.000000e+000
8.789062888397113e-015	0.000000e+000	1.171875e-006
1.757812577679423e-014	0.000000e+000	2.343750e-006
5.157924335076479e-012	0.000000e+000	6.877232e-004
1.029827054437616e-011	0.000000e+000	1.373103e-003
1.543861675367585e-011	0.000000e+000	2.058482e-003
2.057896296297553e-011	0.000000e+000	2.743862e-003
2.571930917227522e-011	0.000000e+000	3.429241e-003
3.085965538157490e-011	0.000000e+000	4.114621e-003
3.600000159087458e-011	0.000000e+000	4.800000e-003
7.200000318174915e-011	0.000000e+000	9.600000e-003
1.325794233661035e-010	0.000000e+000	1.767726e-002
1.864337074637762e-010	0.000000e+000	2.485783e-002
2.319822021237009e-010	0.000000e+000	3.093096e-002
2.741750914127380e-010	0.000000e+000	3.655668e-002
3.257198029646638e-010	0.000000e+000	4.342931e-002
3.765728234863633e-010	0.000000e+000	5.020971e-002
4.416415896668359e-010	0.000000e+000	5.888554e-002
5.116428595332055e-010	0.000000e+000	6.821905e-002
5.982862167149714e-010	0.000000e+000	7.977150e-002
6.945989238339477e-010	0.000000e+000	9.261319e-002
8.112456355677239e-010	0.000000e+000	1.081661e-001
9.113057536816813e-010	0.000000e+000	1.215074e-001
1.007949481582651e-009	0.000000e+000	1.343933e-001
1.112384826813982e-009	0.000000e+000	1.483180e-001
1.225448948200161e-009	0.000000e+000	1.633932e-001
1.350887686907096e-009	0.000000e+000	1.801184e-001
1.488466969787347e-009	0.000000e+000	1.984623e-001
1.641238670880245e-009	0.000000e+000	2.188318e-001
1.809704924258455e-009	0.000000e+000	2.412940e-001
1.951133488593507e-009	0.000000e+000	2.601511e-001
2.113593202735042e-009	0.000000e+000	2.818124e-001
2.266174336425407e-009	0.000000e+000	3.021566e-001
2.444438480262063e-009	0.000000e+000	3.259251e-001
2.623734407001495e-009	0.000000e+000	3.498313e-001
2.827974768540181e-009	0.000000e+000	3.770633e-001
3.039850800814619e-009	0.000000e+000	4.053134e-001
3.246505277662169e-009	0.000000e+000	4.328674e-001
3.440729835863300e-009	0.000000e+000	4.587640e-001
3.655315315751796e-009	0.000000e+000	4.873754e-001
3.873448592016730e-009	0.000000e+000	5.164598e-001
4.113527567162546e-009	0.000000e+000	5.484703e-001
4.363375060047439e-009	0.000000e+000	5.817834e-001
4.599398508215574e-009	0.000000e+000	6.132531e-001
4.835499894390564e-009	0.000000e+000	6.447333e-001
5.084359018078711e-009	0.000000e+000	6.779146e-001
5.344258517458585e-009	0.000000e+000	7.125678e-001
5.620897696784201e-009	0.000000e+000	7.494530e-001
5.870650407424370e-009	0.000000e+000	7.827534e-001
6.137339803794358e-009	0.000000e+000	8.183120e-001
6.404864540635042e-009	0.000000e+000	8.539819e-001
6.693136165878170e-009	0.000000e+000	8.924181e-001
6.989576396853287e-009	0.000000e+000	9.319435e-001
7.182242264554539e-009	0.000000e+000	9.576323e-001
7.242847566861928e-009	0.000000e+000	9.657130e-001
7.364058171476707e-009	0.000000e+000	9.818744e-001
7.499999999999999e-009	0.000000e+000	1.000000e+000
7.513594182852329e-009	0.000000e+000	1.000000e+000
7.540782548556987e-009	0.000000e+000	1.000000e+000
7.595159279966305e-009	0.000000e+000	1.000000e+000
7.703912742784939e-009	0.000000e+000	1.000000e+000
7.921419668422206e-009	0.000000e+000	1.000000e+000
8.224549478340952e-009	0.000000e+000	1.000000e+000
8.532539226574853e-009	0.000000e+000	1.000000e+000
8.825704198672887e-009	0.000000e+000	1.000000e+000
9.141609846084118e-009	0.000000e+000	1.000000e+000
9.458569262532231e-009	0.000000e+000	1.000000e+000
9.798183952593363e-009	0.000000e+000	1.000000e+000
1.014545056281940e-008	0.000000e+000	1.000000e+000
1.047039225491635e-008	0.000000e+000	1.000000e+000
1.081392642613179e-008	0.000000e+000	1.000000e+000
1.115931834799286e-008	0.000000e+000	1.000000e+000
1.152627910099725e-008	0.000000e+000	1.000000e+000
1.190227763122094e-008	0.000000e+000	1.000000e+000
1.226358625020376e-008	0.000000e+000	1.000000e+000
1.263247121182507e-008	0.000000e+000	1.000000e+000
1.301143362319650e-008	0.000000e+000	1.000000e+000
1.337221404489116e-008	0.000000e+000	1.000000e+000
1.372791824047503e-008	0.000000e+000	1.000000e+000
1.411261015138383e-008	0.000000e+000	1.000000e+000
1.449837623497586e-008	0.000000e+000	1.000000e+000
1.490956324942799e-008	0.000000e+000	1.000000e+000
1.532819379437404e-008	0.000000e+000	1.000000e+000
1.571621752593507e-008	0.000000e+000	1.000000e+000
1.613814236410737e-008	0.000000e+000	1.000000e+000
1.655379231315386e-008	0.000000e+000	1.000000e+000
1.695192587303713e-008	0.000000e+000	1.000000e+000
1.737076441301335e-008	0.000000e+000	1.000000e+000
1.779188472610567e-008	0.000000e+000	1.000000e+000
1.823542338364231e-008	0.000000e+000	1.000000e+000
1.868824692754862e-008	0.000000e+000	1.000000e+000
1.911017425609743e-008	0.000000e+000	1.000000e+000
1.956690278145756e-008	0.000000e+000	1.000000e+000
2.001716255800788e-008	0.000000e+000	1.000000e+000
